X_L,Y_L,Z_L,X_R,Y_R,Z_R,Distancia(mm)
600,150,310,400,-50,310,111
600,150,310,400,50,310,94
600,150,310,400,150,310,37
600,150,310,400,250,310,0
600,150,310,400,350,310,0
600,150,310,400,450,310,0
600,150,310,500,-450,310,112
600,150,310,500,-350,310,112
600,150,310,500,-250,310,112
600,150,310,500,-150,310,112
600,150,310,500,-50,310,106
600,150,310,500,50,310,33
600,150,310,500,150,310,0
600,150,310,500,250,310,0
600,150,310,500,350,310,0
600,150,310,500,450,310,0
600,150,310,600,-450,310,0
600,150,310,600,-350,310,111
600,150,310,600,-250,310,111
600,150,310,600,-150,310,105
600,150,310,600,-50,310,92
600,150,310,600,50,310,16
600,150,310,600,150,310,0
600,150,310,600,250,310,0
600,150,310,600,350,310,0
600,150,310,600,450,310,0
600,250,310,200,-450,310,111
600,250,310,200,-350,310,111
600,250,310,200,-250,310,0
600,250,310,200,-150,310,0
600,250,310,200,-50,310,0
600,250,310,200,50,310,0
600,250,310,200,150,310,0
600,250,310,200,250,310,0
600,250,310,200,350,310,0
600,250,310,200,450,310,0
600,250,310,300,-450,310,113
600,250,310,300,-350,310,113
600,250,310,300,-250,310,113
600,250,310,300,-150,310,113
600,250,310,300,-50,310,112
600,250,310,300,50,310,70
600,250,310,300,150,310,29
600,250,310,300,250,310,0
600,250,310,300,350,310,0
600,250,310,300,450,310,0
600,250,310,400,-450,310,113
600,250,310,400,-350,310,113
600,250,310,400,-250,310,113
600,250,310,400,-150,310,113
600,250,310,400,-50,310,112
600,250,310,400,50,310,94
600,250,310,400,150,310,69
600,250,310,400,250,310,0
600,250,310,400,350,310,0
600,250,310,400,450,310,0
600,250,310,500,-450,310,113
600,250,310,500,-350,310,113
600,250,310,500,-250,310,113
600,250,310,500,-150,310,113
600,250,310,500,-50,310,106
600,250,310,500,50,310,88
600,250,310,500,150,310,25
600,250,310,500,250,310,0
600,250,310,500,350,310,0
600,250,310,500,450,310,0
600,250,310,600,-450,310,0
600,250,310,600,-350,310,111
600,250,310,600,-250,310,111
600,250,310,600,-150,310,105
600,250,310,600,-50,310,92
600,250,310,600,50,310,73
600,250,310,600,150,310,12
600,250,310,600,250,310,0
600,250,310,600,350,310,0
600,250,310,600,450,310,0
600,350,310,200,-450,310,112
600,350,310,200,-350,310,111
600,350,310,200,-250,310,0
600,350,310,200,-150,310,0
600,350,310,200,-50,310,0
600,350,310,200,50,310,0
600,350,310,200,150,310,0
600,350,310,200,250,310,0
600,350,310,200,350,310,0
600,350,310,200,450,310,0
600,350,310,300,-450,310,113
600,350,310,300,-350,310,113
600,350,310,300,-250,310,113
600,350,310,300,-150,310,113
600,350,310,300,-50,310,112
600,350,310,300,50,310,71
600,350,310,300,150,310,34
600,350,310,300,250,310,0
600,350,310,300,350,310,0
600,350,310,300,450,310,0
600,350,310,400,-450,310,113
600,350,310,400,-350,310,113
600,350,310,400,-250,310,113
600,350,310,400,-150,310,113
600,350,310,400,-50,310,112
600,350,310,400,50,310,94
600,350,310,400,150,310,69
600,350,310,400,250,310,34
600,350,310,400,350,310,0
600,350,310,400,450,310,0
600,350,310,500,-450,310,113
600,350,310,500,-350,310,113
600,350,310,500,-250,310,113
600,350,310,500,-150,310,113
600,350,310,500,-50,310,106
600,350,310,500,50,310,88
600,350,310,500,150,310,67
600,350,310,500,250,310,27
600,350,310,500,350,310,0
600,350,310,500,450,310,0
600,350,310,600,-450,310,0
600,350,310,600,-350,310,111
600,350,310,600,-250,310,111
600,350,310,600,-150,310,105
600,350,310,600,-50,310,92
600,350,310,600,50,310,73
600,350,310,600,150,310,63
600,350,310,600,250,310,0
600,350,310,600,350,310,0
600,350,310,600,450,310,0
600,450,310,200,-450,310,0
600,450,310,200,-350,310,0
600,450,310,200,-250,310,0
600,450,310,200,-150,310,0
600,450,310,200,-50,310,0
600,450,310,200,50,310,0
600,450,310,200,150,310,0
600,450,310,200,250,310,0
600,450,310,200,350,310,0
600,450,310,200,450,310,0
600,450,310,300,-450,310,0
600,450,310,300,-350,310,0
600,450,310,300,-250,310,0
600,450,310,300,-150,310,0
600,450,310,300,-50,310,0
600,450,310,300,50,310,0
600,450,310,300,150,310,0
600,450,310,300,250,310,0
600,450,310,300,350,310,0
600,450,310,300,450,310,0
600,450,310,400,-450,310,0
600,450,310,400,-350,310,0
600,450,310,400,-250,310,0
600,450,310,400,-150,310,0
600,450,310,400,-50,310,0
600,450,310,400,50,310,0
600,450,310,400,150,310,0
600,450,310,400,250,310,0
600,450,310,400,350,310,0
600,450,310,400,450,310,0
600,450,310,500,-450,310,0
600,450,310,500,-350,310,0
600,450,310,500,-250,310,0
600,450,310,500,-150,310,0
600,450,310,500,-50,310,0
600,450,310,500,50,310,0
600,450,310,500,150,310,0
600,450,310,500,250,310,0
600,450,310,500,350,310,0
600,450,310,500,450,310,0
600,450,310,600,-450,310,0
600,450,310,600,-350,310,0
600,450,310,600,-250,310,0
600,450,310,600,-150,310,0
600,450,310,600,-50,310,0
600,450,310,600,50,310,0
600,450,310,600,150,310,0
600,450,310,600,250,310,0
600,450,310,600,350,310,0
600,450,310,600,450,310,0
200,-450,310,200,-450,440,0
200,-450,310,200,-350,440,0
200,-450,310,200,-250,440,0
200,-450,310,200,-150,440,0
200,-450,310,200,-50,440,0
200,-450,310,200,50,440,0
200,-450,310,200,150,440,0
200,-450,310,200,250,440,0
200,-450,310,200,350,440,0
200,-450,310,200,450,440,0
200,-450,310,300,-450,440,0
200,-450,310,300,-350,440,0
200,-450,310,300,-250,440,0
200,-450,310,300,-150,440,0
200,-450,310,300,-50,440,0
200,-450,310,300,50,440,0
200,-450,310,300,150,440,0
200,-450,310,300,250,440,0
200,-450,310,300,350,440,0
200,-450,310,300,450,440,0
200,-450,310,400,-450,440,0
200,-450,310,400,-350,440,0
200,-450,310,400,-250,440,0
200,-450,310,400,-150,440,0
200,-450,310,400,-50,440,0
200,-450,310,400,50,440,0
200,-450,310,400,150,440,0
200,-450,310,400,250,440,0
200,-450,310,400,350,440,0
200,-450,310,400,450,440,0
200,-450,310,500,-450,440,0
200,-450,310,500,-350,440,0
200,-450,310,500,-250,440,0
200,-450,310,500,-150,440,0
200,-450,310,500,-50,440,0
200,-450,310,500,50,440,0
200,-450,310,500,150,440,0
200,-450,310,500,250,440,0
200,-450,310,500,350,440,0
200,-450,310,500,450,440,0
200,-450,310,600,-450,440,0
200,-450,310,600,-350,440,0
200,-450,310,600,-250,440,0
200,-450,310,600,-150,440,0
200,-450,310,600,-50,440,0
200,-450,310,600,50,440,0
200,-450,310,600,150,440,0
200,-450,310,600,250,440,0
200,-450,310,600,350,440,0
200,-450,310,600,450,440,0
200,-350,310,200,-450,440,0
200,-350,310,200,-350,440,0
200,-350,310,200,-250,440,0
200,-350,310,200,-150,440,0
200,-350,310,200,-50,440,0
200,-350,310,200,50,440,0
200,-350,310,200,150,440,0
200,-350,310,200,250,440,0
200,-350,310,200,350,440,0
200,-350,310,200,450,440,0
200,-350,310,300,-450,440,0
200,-350,310,300,-350,440,0
200,-350,310,300,-250,440,0
200,-350,310,300,-150,440,0
200,-350,310,300,-50,440,0
200,-350,310,300,50,440,0
200,-350,310,300,150,440,0
200,-350,310,300,250,440,0
200,-350,310,300,350,440,0
200,-350,310,300,450,440,0
200,-350,310,400,-450,440,0
200,-350,310,400,-350,440,0
200,-350,310,400,-250,440,0
200,-350,310,400,-150,440,0
200,-350,310,400,-50,440,0
200,-350,310,400,50,440,0
200,-350,310,400,150,440,0
200,-350,310,400,250,440,0
200,-350,310,400,350,440,0
200,-350,310,400,450,440,0
200,-350,310,500,-450,440,0
200,-350,310,500,-350,440,0
200,-350,310,500,-250,440,0
200,-350,310,500,-150,440,0
200,-350,310,500,-50,440,0
200,-350,310,500,50,440,0
200,-350,310,500,150,440,0
200,-350,310,500,250,440,0
200,-350,310,500,350,440,0
200,-350,310,500,450,440,0
200,-350,310,600,-450,440,0
200,-350,310,600,-350,440,0
200,-350,310,600,-250,440,0
200,-350,310,600,-150,440,0
200,-350,310,600,-50,440,0
200,-350,310,600,50,440,0
200,-350,310,600,150,440,0
200,-350,310,600,250,440,0
200,-350,310,600,350,440,0
200,-350,310,600,450,440,0
200,-250,310,200,-450,440,0
200,-250,310,200,-350,440,0
200,-250,310,200,-250,440,0
200,-250,310,200,-150,440,0
200,-250,310,200,-50,440,0
200,-250,310,200,50,440,0
200,-250,310,200,150,440,0
200,-250,310,200,250,440,0
200,-250,310,200,350,440,0
200,-250,310,200,450,440,0
200,-250,310,300,-450,440,0
200,-250,310,300,-350,440,0
200,-250,310,300,-250,440,0
200,-250,310,300,-150,440,0
200,-250,310,300,-50,440,0
200,-250,310,300,50,440,0
200,-250,310,300,150,440,0
200,-250,310,300,250,440,0
200,-250,310,300,350,440,0
200,-250,310,300,450,440,0
200,-250,310,400,-450,440,0
200,-250,310,400,-350,440,0
200,-250,310,400,-250,440,0
200,-250,310,400,-150,440,0
200,-250,310,400,-50,440,0
200,-250,310,400,50,440,0
200,-250,310,400,150,440,0
200,-250,310,400,250,440,0
200,-250,310,400,350,440,0
200,-250,310,400,450,440,0
200,-250,310,500,-450,440,0
200,-250,310,500,-350,440,0
200,-250,310,500,-250,440,0
200,-250,310,500,-150,440,0
200,-250,310,500,-50,440,0
200,-250,310,500,50,440,0
200,-250,310,500,150,440,0
200,-250,310,500,250,440,0
200,-250,310,500,350,440,0
200,-250,310,500,450,440,0
200,-250,310,600,-450,440,0
200,-250,310,600,-350,440,0
200,-250,310,600,-250,440,0
200,-250,310,600,-150,440,0
200,-250,310,600,-50,440,0
200,-250,310,600,50,440,0
200,-250,310,600,150,440,0
200,-250,310,600,250,440,0
200,-250,310,600,350,440,0
200,-250,310,600,450,440,0
200,-150,310,200,-450,440,0
200,-150,310,200,-350,440,0
200,-150,310,200,-250,440,0
200,-150,310,200,-150,440,0
200,-150,310,200,-50,440,0
200,-150,310,200,50,440,0
200,-150,310,200,150,440,0
200,-150,310,200,250,440,0
200,-150,310,200,350,440,0
200,-150,310,200,450,440,0
200,-150,310,300,-450,440,0
200,-150,310,300,-350,440,0
200,-150,310,300,-250,440,0
200,-150,310,300,-150,440,0
200,-150,310,300,-50,440,0
200,-150,310,300,50,440,0
200,-150,310,300,150,440,0
200,-150,310,300,250,440,0
200,-150,310,300,350,440,0
200,-150,310,300,450,440,0
200,-150,310,400,-450,440,0
200,-150,310,400,-350,440,0
200,-150,310,400,-250,440,0
200,-150,310,400,-150,440,0
200,-150,310,400,-50,440,0
200,-150,310,400,50,440,0
200,-150,310,400,150,440,0
200,-150,310,400,250,440,0
200,-150,310,400,350,440,0
200,-150,310,400,450,440,0
200,-150,310,500,-450,440,0
200,-150,310,500,-350,440,0
200,-150,310,500,-250,440,0
200,-150,310,500,-150,440,0
200,-150,310,500,-50,440,0
200,-150,310,500,50,440,0
200,-150,310,500,150,440,0
200,-150,310,500,250,440,0
200,-150,310,500,350,440,0
200,-150,310,500,450,440,0
200,-150,310,600,-450,440,0
200,-150,310,600,-350,440,0
200,-150,310,600,-250,440,0
200,-150,310,600,-150,440,0
200,-150,310,600,-50,440,0
200,-150,310,600,50,440,0
200,-150,310,600,150,440,0
200,-150,310,600,250,440,0
200,-150,310,600,350,440,0
200,-150,310,600,450,440,0
200,-50,310,200,-450,440,0
200,-50,310,200,-350,440,0
200,-50,310,200,-250,440,0
200,-50,310,200,-150,440,0
200,-50,310,200,-50,440,0
200,-50,310,200,50,440,0
200,-50,310,200,150,440,0
200,-50,310,200,250,440,0
200,-50,310,200,350,440,0
200,-50,310,200,450,440,0
200,-50,310,300,-450,440,0
200,-50,310,300,-350,440,0
200,-50,310,300,-250,440,0
200,-50,310,300,-150,440,0
200,-50,310,300,-50,440,0
200,-50,310,300,50,440,0
200,-50,310,300,150,440,0
200,-50,310,300,250,440,0
200,-50,310,300,350,440,0
200,-50,310,300,450,440,0
200,-50,310,400,-450,440,0
200,-50,310,400,-350,440,0
200,-50,310,400,-250,440,0
200,-50,310,400,-150,440,0
200,-50,310,400,-50,440,0
200,-50,310,400,50,440,0
200,-50,310,400,150,440,0
200,-50,310,400,250,440,0
200,-50,310,400,350,440,0
200,-50,310,400,450,440,0
200,-50,310,500,-450,440,0
200,-50,310,500,-350,440,0
200,-50,310,500,-250,440,0
200,-50,310,500,-150,440,0
200,-50,310,500,-50,440,0
200,-50,310,500,50,440,0
200,-50,310,500,150,440,0
200,-50,310,500,250,440,0
200,-50,310,500,350,440,0
200,-50,310,500,450,440,0
200,-50,310,600,-450,440,0
200,-50,310,600,-350,440,0
200,-50,310,600,-250,440,0
200,-50,310,600,-150,440,0
200,-50,310,600,-50,440,0
200,-50,310,600,50,440,0
200,-50,310,600,150,440,0
200,-50,310,600,250,440,0
200,-50,310,600,350,440,0
200,-50,310,600,450,440,0
200,50,310,200,-450,440,0
200,50,310,200,-350,440,0
200,50,310,200,-250,440,0
200,50,310,200,-150,440,0
200,50,310,200,-50,440,0
200,50,310,200,50,440,0
200,50,310,200,150,440,0
200,50,310,200,250,440,0
200,50,310,200,350,440,0
200,50,310,200,450,440,0
200,50,310,300,-450,440,0
200,50,310,300,-350,440,0
200,50,310,300,-250,440,0
200,50,310,300,-150,440,0
200,50,310,300,-50,440,0
200,50,310,300,50,440,0
200,50,310,300,150,440,0
200,50,310,300,250,440,0
200,50,310,300,350,440,0
200,50,310,300,450,440,0
200,50,310,400,-450,440,0
200,50,310,400,-350,440,0
200,50,310,400,-250,440,0
200,50,310,400,-150,440,0
200,50,310,400,-50,440,0
200,50,310,400,50,440,0
200,50,310,400,150,440,0
200,50,310,400,250,440,0
200,50,310,400,350,440,0
200,50,310,400,450,440,0
200,50,310,500,-450,440,0
200,50,310,500,-350,440,0
200,50,310,500,-250,440,0
200,50,310,500,-150,440,0
200,50,310,500,-50,440,0
200,50,310,500,50,440,0
200,50,310,500,150,440,0
200,50,310,500,250,440,0
200,50,310,500,350,440,0
200,50,310,500,450,440,0
200,50,310,600,-450,440,0
200,50,310,600,-350,440,0
200,50,310,600,-250,440,0
200,50,310,600,-150,440,0
200,50,310,600,-50,440,0
200,50,310,600,50,440,0
200,50,310,600,150,440,0
200,50,310,600,250,440,0
200,50,310,600,350,440,0
200,50,310,600,450,440,0
200,150,310,200,-450,440,0
200,150,310,200,-350,440,0
200,150,310,200,-250,440,0
200,150,310,200,-150,440,0
200,150,310,200,-50,440,0
200,150,310,200,50,440,0
200,150,310,200,150,440,0
200,150,310,200,250,440,0
200,150,310,200,350,440,0
200,150,310,200,450,440,0
200,150,310,300,-450,440,0
200,150,310,300,-350,440,0
200,150,310,300,-250,440,0
200,150,310,300,-150,440,0
200,150,310,300,-50,440,0
200,150,310,300,50,440,0
200,150,310,300,150,440,0
200,150,310,300,250,440,0
200,150,310,300,350,440,0
200,150,310,300,450,440,0
200,150,310,400,-450,440,0
200,150,310,400,-350,440,0
200,150,310,400,-250,440,0
200,150,310,400,-150,440,0
200,150,310,400,-50,440,0
200,150,310,400,50,440,0
200,150,310,400,150,440,0
200,150,310,400,250,440,0
200,150,310,400,350,440,0
200,150,310,400,450,440,0
200,150,310,500,-450,440,0
200,150,310,500,-350,440,0
200,150,310,500,-250,440,0
200,150,310,500,-150,440,0
200,150,310,500,-50,440,0
200,150,310,500,50,440,0
200,150,310,500,150,440,0
200,150,310,500,250,440,0
200,150,310,500,350,440,0
200,150,310,500,450,440,0
200,150,310,600,-450,440,0
200,150,310,600,-350,440,0
200,150,310,600,-250,440,0
200,150,310,600,-150,440,0
200,150,310,600,-50,440,0
200,150,310,600,50,440,0
200,150,310,600,150,440,0
200,150,310,600,250,440,0
200,150,310,600,350,440,0
200,150,310,600,450,440,0
200,250,310,200,-450,440,0
200,250,310,200,-350,440,0
200,250,310,200,-250,440,0
200,250,310,200,-150,440,0
200,250,310,200,-50,440,0
200,250,310,200,50,440,0
200,250,310,200,150,440,0
200,250,310,200,250,440,0
200,250,310,200,350,440,0
200,250,310,200,450,440,0
200,250,310,300,-450,440,0
200,250,310,300,-350,440,0
200,250,310,300,-250,440,0
200,250,310,300,-150,440,0
200,250,310,300,-50,440,0
200,250,310,300,50,440,0
200,250,310,300,150,440,0
200,250,310,300,250,440,0
200,250,310,300,350,440,0
200,250,310,300,450,440,0
200,250,310,400,-450,440,0
200,250,310,400,-350,440,0
200,250,310,400,-250,440,0
200,250,310,400,-150,440,0
200,250,310,400,-50,440,0
200,250,310,400,50,440,0
200,250,310,400,150,440,0
200,250,310,400,250,440,0
200,250,310,400,350,440,0
200,250,310,400,450,440,0
200,250,310,500,-450,440,0
200,250,310,500,-350,440,0
200,250,310,500,-250,440,0
200,250,310,500,-150,440,0
200,250,310,500,-50,440,0
200,250,310,500,50,440,0
200,250,310,500,150,440,0
200,250,310,500,250,440,0
200,250,310,500,350,440,0
200,250,310,500,450,440,0
200,250,310,600,-450,440,0
200,250,310,600,-350,440,0
200,250,310,600,-250,440,0
200,250,310,600,-150,440,0
200,250,310,600,-50,440,0
200,250,310,600,50,440,0
200,250,310,600,150,440,0
200,250,310,600,250,440,0
200,250,310,600,350,440,0
200,250,310,600,450,440,0
200,350,310,200,-450,440,98
200,350,310,200,-350,440,0
200,350,310,200,-250,440,0
200,350,310,200,-150,440,0
200,350,310,200,-50,440,0
200,350,310,200,50,440,0
200,350,310,200,150,440,0
200,350,310,200,250,440,0
200,350,310,200,350,440,0
200,350,310,200,450,440,0
200,350,310,300,-450,440,98
200,350,310,300,-350,440,99
200,350,310,300,-250,440,0
200,350,310,300,-150,440,0
200,350,310,300,-50,440,0
200,350,310,300,50,440,0
200,350,310,300,150,440,0
200,350,310,300,250,440,0
200,350,310,300,350,440,0
200,350,310,300,450,440,0
200,350,310,400,-450,440,98
200,350,310,400,-350,440,98
200,350,310,400,-250,440,99
200,350,310,400,-150,440,98
200,350,310,400,-50,440,92
200,350,310,400,50,440,88
200,350,310,400,150,440,66
200,350,310,400,250,440,0
200,350,310,400,350,440,0
200,350,310,400,450,440,0
200,350,310,500,-450,440,98
200,350,310,500,-350,440,98
200,350,310,500,-250,440,98
200,350,310,500,-150,440,99
200,350,310,500,-50,440,98
200,350,310,500,50,440,98
200,350,310,500,150,440,63
200,350,310,500,250,440,0
200,350,310,500,350,440,0
200,350,310,500,450,440,0
200,350,310,600,-450,440,0
200,350,310,600,-350,440,99
200,350,310,600,-250,440,98
200,350,310,600,-150,440,99
200,350,310,600,-50,440,98
200,350,310,600,50,440,65
200,350,310,600,150,440,0
200,350,310,600,250,440,0
200,350,310,600,350,440,0
200,350,310,600,450,440,0
200,450,310,200,-450,440,102
200,450,310,200,-350,440,0
200,450,310,200,-250,440,0
200,450,310,200,-150,440,0
200,450,310,200,-50,440,0
200,450,310,200,50,440,0
200,450,310,200,150,440,0
200,450,310,200,250,440,0
200,450,310,200,350,440,0
200,450,310,200,450,440,0
200,450,310,300,-450,440,102
200,450,310,300,-350,440,102
200,450,310,300,-250,440,0
200,450,310,300,-150,440,0
200,450,310,300,-50,440,0
200,450,310,300,50,440,0
200,450,310,300,150,440,0
200,450,310,300,250,440,0
200,450,310,300,350,440,0
200,450,310,300,450,440,0
200,450,310,400,-450,440,102
200,450,310,400,-350,440,102
200,450,310,400,-250,440,102
200,450,310,400,-150,440,100
200,450,310,400,-50,440,91
200,450,310,400,50,440,88
200,450,310,400,150,440,66
200,450,310,400,250,440,0
200,450,310,400,350,440,0
200,450,310,400,450,440,0
200,450,310,500,-450,440,102
200,450,310,500,-350,440,102
200,450,310,500,-250,440,102
200,450,310,500,-150,440,102
200,450,310,500,-50,440,102
200,450,310,500,50,440,98
200,450,310,500,150,440,63
200,450,310,500,250,440,0
200,450,310,500,350,440,0
200,450,310,500,450,440,0
200,450,310,600,-450,440,0
200,450,310,600,-350,440,102
200,450,310,600,-250,440,102
200,450,310,600,-150,440,102
200,450,310,600,-50,440,101
200,450,310,600,50,440,65
200,450,310,600,150,440,0
200,450,310,600,250,440,0
200,450,310,600,350,440,0
200,450,310,600,450,440,0
300,-450,310,200,-450,440,0
300,-450,310,200,-350,440,0
300,-450,310,200,-250,440,0
300,-450,310,200,-150,440,0
300,-450,310,200,-50,440,0
300,-450,310,200,50,440,0
300,-450,310,200,150,440,0
300,-450,310,200,250,440,0
300,-450,310,200,350,440,0
300,-450,310,200,450,440,0
300,-450,310,300,-450,440,0
300,-450,310,300,-350,440,0
300,-450,310,300,-250,440,0
300,-450,310,300,-150,440,0
300,-450,310,300,-50,440,0
300,-450,310,300,50,440,0
300,-450,310,300,150,440,0
300,-450,310,300,250,440,0
300,-450,310,300,350,440,0
300,-450,310,300,450,440,0
300,-450,310,400,-450,440,0
300,-450,310,400,-350,440,0
300,-450,310,400,-250,440,0
300,-450,310,400,-150,440,0
300,-450,310,400,-50,440,0
300,-450,310,400,50,440,0
300,-450,310,400,150,440,0
300,-450,310,400,250,440,0
300,-450,310,400,350,440,0
300,-450,310,400,450,440,0
300,-450,310,500,-450,440,0
300,-450,310,500,-350,440,0
300,-450,310,500,-250,440,0
300,-450,310,500,-150,440,0
300,-450,310,500,-50,440,0
300,-450,310,500,50,440,0
300,-450,310,500,150,440,0
300,-450,310,500,250,440,0
300,-450,310,500,350,440,0
300,-450,310,500,450,440,0
300,-450,310,600,-450,440,0
300,-450,310,600,-350,440,0
300,-450,310,600,-250,440,0
300,-450,310,600,-150,440,0
300,-450,310,600,-50,440,0
300,-450,310,600,50,440,0
300,-450,310,600,150,440,0
300,-450,310,600,250,440,0
300,-450,310,600,350,440,0
300,-450,310,600,450,440,0
300,-350,310,200,-450,440,0
300,-350,310,200,-350,440,0
300,-350,310,200,-250,440,0
300,-350,310,200,-150,440,0
300,-350,310,200,-50,440,0
300,-350,310,200,50,440,0
300,-350,310,200,150,440,0
300,-350,310,200,250,440,0
300,-350,310,200,350,440,0
300,-350,310,200,450,440,0
300,-350,310,300,-450,440,0
300,-350,310,300,-350,440,0
300,-350,310,300,-250,440,0
300,-350,310,300,-150,440,0
300,-350,310,300,-50,440,0
300,-350,310,300,50,440,0
300,-350,310,300,150,440,0
300,-350,310,300,250,440,0
300,-350,310,300,350,440,0
300,-350,310,300,450,440,0
300,-350,310,400,-450,440,0
300,-350,310,400,-350,440,0
300,-350,310,400,-250,440,0
300,-350,310,400,-150,440,0
300,-350,310,400,-50,440,0
300,-350,310,400,50,440,0
300,-350,310,400,150,440,0
300,-350,310,400,250,440,0
300,-350,310,400,350,440,0
300,-350,310,400,450,440,0
300,-350,310,500,-450,440,0
300,-350,310,500,-350,440,0
300,-350,310,500,-250,440,0
300,-350,310,500,-150,440,0
300,-350,310,500,-50,440,0
300,-350,310,500,50,440,0
300,-350,310,500,150,440,0
300,-350,310,500,250,440,0
300,-350,310,500,350,440,0
300,-350,310,500,450,440,0
300,-350,310,600,-450,440,0
300,-350,310,600,-350,440,0
300,-350,310,600,-250,440,0
300,-350,310,600,-150,440,0
300,-350,310,600,-50,440,0
300,-350,310,600,50,440,0
300,-350,310,600,150,440,0
300,-350,310,600,250,440,0
300,-350,310,600,350,440,0
300,-350,310,600,450,440,0
300,-250,310,200,-450,440,70
300,-250,310,200,-350,440,0
300,-250,310,200,-250,440,0
300,-250,310,200,-150,440,0
300,-250,310,200,-50,440,0
300,-250,310,200,50,440,0
300,-250,310,200,150,440,0
300,-250,310,200,250,440,0
300,-250,310,200,350,440,0
300,-250,310,200,450,440,0
300,-250,310,300,-450,440,65
300,-250,310,300,-350,440,35
300,-250,310,300,-250,440,0
300,-250,310,300,-150,440,0
300,-250,310,300,-50,440,0
300,-250,310,300,50,440,0
300,-250,310,300,150,440,0
300,-250,310,300,250,440,0
300,-250,310,300,350,440,0
300,-250,310,300,450,440,0
300,-250,310,400,-450,440,59
300,-250,310,400,-350,440,55
300,-250,310,400,-250,440,0
300,-250,310,400,-150,440,0
300,-250,310,400,-50,440,0
300,-250,310,400,50,440,0
300,-250,310,400,150,440,0
300,-250,310,400,250,440,0
300,-250,310,400,350,440,0
300,-250,310,400,450,440,0
300,-250,310,500,-450,440,39
300,-250,310,500,-350,440,43
300,-250,310,500,-250,440,31
300,-250,310,500,-150,440,3
300,-250,310,500,-50,440,0
300,-250,310,500,50,440,0
300,-250,310,500,150,440,0
300,-250,310,500,250,440,0
300,-250,310,500,350,440,0
300,-250,310,500,450,440,0
300,-250,310,600,-450,440,0
300,-250,310,600,-350,440,0
300,-250,310,600,-250,440,0
300,-250,310,600,-150,440,0
300,-250,310,600,-50,440,0
300,-250,310,600,50,440,0
300,-250,310,600,150,440,0
300,-250,310,600,250,440,0
300,-250,310,600,350,440,0
300,-250,310,600,450,440,0
300,-150,310,200,-450,440,60
300,-150,310,200,-350,440,0
300,-150,310,200,-250,440,0
300,-150,310,200,-150,440,0
300,-150,310,200,-50,440,0
300,-150,310,200,50,440,0
300,-150,310,200,150,440,0
300,-150,310,200,250,440,0
300,-150,310,200,350,440,0
300,-150,310,200,450,440,0
300,-150,310,300,-450,440,59
300,-150,310,300,-350,440,57
300,-150,310,300,-250,440,0
300,-150,310,300,-150,440,0
300,-150,310,300,-50,440,0
300,-150,310,300,50,440,0
300,-150,310,300,150,440,0
300,-150,310,300,250,440,0
300,-150,310,300,350,440,0
300,-150,310,300,450,440,0
300,-150,310,400,-450,440,60
300,-150,310,400,-350,440,60
300,-150,310,400,-250,440,53
300,-150,310,400,-150,440,0
300,-150,310,400,-50,440,0
300,-150,310,400,50,440,0
300,-150,310,400,150,440,0
300,-150,310,400,250,440,0
300,-150,310,400,350,440,0
300,-150,310,400,450,440,0
300,-150,310,500,-450,440,53
300,-150,310,500,-350,440,54
300,-150,310,500,-250,440,51
300,-150,310,500,-150,440,45
300,-150,310,500,-50,440,11
300,-150,310,500,50,440,0
300,-150,310,500,150,440,0
300,-150,310,500,250,440,0
300,-150,310,500,350,440,0
300,-150,310,500,450,440,0
300,-150,310,600,-450,440,0
300,-150,310,600,-350,440,24
300,-150,310,600,-250,440,23
300,-150,310,600,-150,440,4
300,-150,310,600,-50,440,0
300,-150,310,600,50,440,0
300,-150,310,600,150,440,0
300,-150,310,600,250,440,0
300,-150,310,600,350,440,0
300,-150,310,600,450,440,0
300,-50,310,200,-450,440,83
300,-50,310,200,-350,440,0
300,-50,310,200,-250,440,0
300,-50,310,200,-150,440,0
300,-50,310,200,-50,440,0
300,-50,310,200,50,440,0
300,-50,310,200,150,440,0
300,-50,310,200,250,440,0
300,-50,310,200,350,440,0
300,-50,310,200,450,440,0
300,-50,310,300,-450,440,82
300,-50,310,300,-350,440,79
300,-50,310,300,-250,440,0
300,-50,310,300,-150,440,0
300,-50,310,300,-50,440,0
300,-50,310,300,50,440,0
300,-50,310,300,150,440,0
300,-50,310,300,250,440,0
300,-50,310,300,350,440,0
300,-50,310,300,450,440,0
300,-50,310,400,-450,440,86
300,-50,310,400,-350,440,85
300,-50,310,400,-250,440,77
300,-50,310,400,-150,440,59
300,-50,310,400,-50,440,0
300,-50,310,400,50,440,0
300,-50,310,400,150,440,0
300,-50,310,400,250,440,0
300,-50,310,400,350,440,0
300,-50,310,400,450,440,0
300,-50,310,500,-450,440,83
300,-50,310,500,-350,440,83
300,-50,310,500,-250,440,82
300,-50,310,500,-150,440,79
300,-50,310,500,-50,440,67
300,-50,310,500,50,440,53
300,-50,310,500,150,440,0
300,-50,310,500,250,440,0
300,-50,310,500,350,440,0
300,-50,310,500,450,440,0
300,-50,310,600,-450,440,0
300,-50,310,600,-350,440,71
300,-50,310,600,-250,440,71
300,-50,310,600,-150,440,65
300,-50,310,600,-50,440,54
300,-50,310,600,50,440,16
300,-50,310,600,150,440,0
300,-50,310,600,250,440,0
300,-50,310,600,350,440,0
300,-50,310,600,450,440,0
300,50,310,200,-450,440,113
300,50,310,200,-350,440,0
